File,Time
io/input_8_600_5_5_0.txt,305.38783073425293
io/input_1024_200_5_9_9.txt,1934.57932472229
io/input_1024_200_9_0_0.txt,4243.958854675293
io/input_1024_200_9_0_9.txt,235.97192764282227
io/input_2048_600_5_5_0.txt,926.9023418426514
