File,Time
io/input_8_600_5_5_0.txt,2646.477794647217
io/input_1024_200_5_9_9.txt,5241.586112976074
io/input_1024_200_9_0_0.txt,849.7262954711914
io/input_1024_200_9_0_9.txt,334.3688488006592
io/input_2048_600_5_5_0.txt,2568.34135055542
